name,lastName,uri,imageUri,worthChange,source,industry,gender,country,timestamp,realTimeWorth,realTimeRank,realTimePosition
Alice Walton,Walton,alice-walton,alice-walton,443.041,Walmart,Billionaire,F,United States,1488027303979,35336.043,17,17
Liliane Bettencourt,Bettencourt,liliane-bettencourt,liliane-bettencourt,-265.544,L'Oreal,Fashion and Retail,F,France,1488027303979,39284.14,14,14
S. Robson Walton,Walton,s-robson-walton,s-robson-walton,442.468,Walmart,Fashion and Retail,M,United States,1488027303979,35579.501,15,15
Prince Alwaleed Bin Talal Alsaud,Alsaud,prince-alwaleed-bin-talal-alsaud,prince-alwaleed-bin-talal-alsaud,-37.937,investments,Investments,M,Saudi Arabia,1488027303979,18359.463,47,47
David Thomson,Thomson,david-thomson,david-thomson,-137.488,inheritance,Media,M,Canada,1488027303979,26216.671,28,28
Michael Otto,Otto,michael-otto,michael-otto,5.31,retail,Fashion and Retail,M,Germany,1488027303979,7668.662,180,180
Lee Shau Kee,Lee,lee-shau-kee,lee-shau-kee,-16.964,real estate,Real Estate,M,Hong Kong,1488027303979,24802.276,32,32
Michael Bloomberg,Bloomberg,michael-bloomberg,michael-bloomberg,0,Bloomberg,Politics,M,United States,1488027303979,47623.333,10,10
Sergey Brin,Brin,sergey-brin,sergey-brin,-114.4,Google,Technology,M,United States,1488027303979,39806.785,13,13
Charles Koch,Koch,charles-koch,charles-koch,0,"manufacturing, energy",Diversified,M,United States,1488027303979,48467.74,8,8
David Koch,Koch,david-koch,david-koch,0,"manufacturing, energy",Diversified,M,United States,1488027303979,48467.74,8,9
Larry Page,Page,larry-page,larry-page,-117.826,Google,Technology,M,United States,1488027303979,40736.54,12,12
Michele Ferrero,Ferrero,michele-ferrero,michele-ferrero,,chocolates,Food and Beverage,M,Italy,1320240114906,,,
Kwok Thomas & Raymond,Kwok family,thomas-raymond-kwok,thomas-raymond-kwok,48.327,real estate,Real Estate,M,Hong Kong,1488027303979,15758.975,63,63
Azim Premji,Premji,azim-premji,azim-premji,0,software,Technology,M,India,1488027303979,15106.577,70,70
Theo Albrecht,Albrecht,theo-albrecht,no-pic,,"Aldi, Trader  Joe's",,M,Germany,1405970274686,,,
Vladimir Lisin,Lisin,vladimir-lisin,vladimir-lisin,-212.445,steel,Metals & Mining,M,Russia,1488027303979,15653.709,65,65
Steve Ballmer,Ballmer,steve-ballmer,steve-ballmer,-1.353,Microsoft,Technology,M,United States,1488027303979,30016.317,21,21
Robert Kuok,Kuok,robert-kuok,robert-kuok,-38.275,diversified,Diversified,M,Malaysia,1488027303979,11532.477,116,116
George Soros,Soros,george-soros,george-soros,0,hedge funds,Investments,M,United States,1488027303979,25200,31,31
Anil Ambani,Ambani,anil-ambani,anil-ambani,0.001,diversified,Diversified,M,India,1488027303979,2830.835,721,721
Paul Allen,Allen,paul-allen,paul-allen,15.628,"Microsoft, investments",Technology,M,United States,1488027303979,19937.898,42,42
Michael Dell,Dell,michael-dell,michael-dell,2.113,Dell,Technology,M,United States,1488027303979,20736.052,38,38
Mikhail Prokhorov,Prokhorov,mikhail-prokhorov,mikhail-prokhorov,-48.738,investments,Investments,M,Russia,1488027303979,8822.256,151,151
Birgit Rausing,Rausing,birgit-rausing,birgit-rausing,,packaging,Manufacturing,F,Sweden,1366216725312,,,
Shashi & Ravi Ruia,Ruia,shashi-ravi-ruia,shashi-ravi-ruia,0,diversified,Diversified,M,India,1488027303979,5466.871,294,294
Mikhail Fridman,Fridman,mikhail-fridman,mikhail-fridman,-74.358,"oil, banking, telecom",Energy,M,Russia,1488027303979,14378.935,78,78
Jeff Bezos,Bezos,jeff-bezos,jeff-bezos,-562.274,Amazon,Technology,M,United States,1488027303979,72816.198,3,3
Savitri Jindal,Jindal,savitri-jindal,savitri-jindal,0.001,steel,Metals & Mining,F,India,1488027303979,5448.906,296,296
Donald Bren,Bren,donald-bren,donald-bren,0,real estate,Real Estate,M,United States,1488027303979,15213.496,69,69
Gerald Cavendish Grosvenor,Grosvenor,gerald-cavendish-grosvenor,gerald-cavendish-grosvenor,,real estate,Real Estate,M,United Kingdom,1320240268703,,,
John Paulson,Paulson,john-paulson,john-paulson,0,hedge funds,Investments,M,United States,1488027303979,7900,174,174
Abigail Johnson,Johnson,abigail-johnson,abigail-johnson,0,Fidelity,Business,F,United States,1488027303979,14495.547,77,77
Jorge Paulo Lemann,Lemann,jorge-paulo-lemann,jorge-paulo-lemann,-58.199,beer,Finance,M,Brazil,1488027303979,29167.444,22,22
Roman Abramovich,Abramovich,roman-abramovich,roman-abramovich,-54.511,"steel, investments",Diversified,M,Russia,1488027303979,9037.253,144,144
Susanne Klatten,Klatten,susanne-klatten,susanne-klatten,-222.347,"BMW, drugs",Automotive,F,Germany,1488027303979,20202.894,40,40
Iris Fontbona,Fontbona,iris-fontbona,no-pic-female,73.444,mining,Metals & Mining,F,Chile,1488027303979,13524.748,84,84
"Forrest Mars, Jr.",Mars,forrest-mars-jr,forrest-mars-jr,,"candy, pet food",Food and Beverage,M,United States,1347995476750,,,
Jacqueline Mars,Mars,jacqueline-mars,jacqueline-mars,0,"candy, pet food",Food and Beverage,F,United States,1488027303979,27286.471,24,24
John Mars,Mars,john-mars,no-pic,0,"candy, pet food",Food and Beverage,M,United States,1488027303979,27286.471,24,25
Ronald Perelman,Perelman,ronald-perelman,ronald-perelman,13.939,leveraged buyouts,Investments,M,United States,1488027303979,12545.203,97,97
Oleg Deripaska,Deripaska,oleg-deripaska,oleg-deripaska,-125.516,aluminum,Metals & Mining,M,Russia,1488027303979,4938.745,336,336
Vagit Alekperov,Alekperov,vagit-alekperov,vagit-alekperov,28.895,Lukoil,Energy,M,Russia,1488027303979,14567.201,76,76
Leonardo Del Vecchio,Del Vecchio,leonardo-del-vecchio,leonardo-del-vecchio,17.943,eyewear,Fashion and Retail,M,Italy,1488027303979,17963.813,51,51
Carl Icahn,Icahn,carl-icahn,carl-icahn,48.224,leveraged buyouts,Investments,M,United States,1488027303979,16486.702,56,56
Vladimir Potanin,Potanin,vladimir-potanin,vladimir-potanin,-85.201,Norilsk Nickel,Metals & Mining,M,Russia,1488027303979,14241.569,79,79
Phil Knight,Knight,phil-knight,phil-knight,162.031,Nike,Fashion and Retail,M,United States,1488027303979,26625.061,27,27
Ricardo Salinas Pliego,Salinas Pliego,ricardo-salinas-pliego,ricardo-salinas-pliego,20.809,"retail, media, financing",Fashion and Retail,M,Mexico,1488027303979,3899.288,469,469
Mohammed Al Amoudi,Al Amoudi,mohammed-al-amoudi,mohammed-al-amoudi,-2.125,oil,Energy,M,Saudi Arabia,1488027303979,8201.056,163,163
Ernesto Bertarelli,Bertarelli,ernesto-bertarelli,ernesto-bertarelli,-1.702,biotech,Health care,M,Switzerland,1488027303979,8550.948,155,155
Anne Cox Chambers,Chambers,anne-cox-chambers,anne-cox-chambers,,Cox Enterprises,Media,F,United States,1347995533593,,,
George Kaiser,Kaiser,george-kaiser,george-kaiser,-31.978,"oil & gas, banking",Energy,M,United States,1488027303979,7885.718,175,175
Hans Rausing,Rausing,hans-rausing,hans-rausing,0,packaging,Media,M,Sweden,1488027303979,12500,98,98
Joseph Safra,Safra,joseph-safra,joseph-safra,-3.445,banking,Finance,M,Brazil,1488027303979,20509.579,39,39
Alexey Mordashov,Mordashov,alexey-mordashov,alexey-mordashov,-307.588,Severstal,Metals & Mining,M,Russia,1488027303979,17251.649,53,53
Viktor Rashnikov,Rashnikov,viktor-rashnikov,viktor-rashnikov,-143.871,steel,Manufacturing,M,Russia,1488027303979,8077.963,169,169
German Larrea Mota Velasco,Larrea Mota Velasco,german-larrea-mota-velasco,no-pic,-143.961,mining,Metals & Mining,M,Mexico,1488027303979,13945.71,81,81
Sheldon Adelson,Adelson,sheldon-adelson,sheldon-adelson,172.805,"casinos, hotels",Gaming,M,United States,1488027303979,30428.118,20,20
Silvio Berlusconi,Berlusconi,silvio-berlusconi,silvio-berlusconi,-64.433,media,Politics,M,Italy,1488027303979,6748.57,214,214
Dan Duncan,Duncan,dan-duncan,dan-duncan,,energy,Energy,M,United States,1320240530968,,,
Kushal Pal Singh,Singh,kushal-pal-singh,kushal-pal-singh,0,real estate,Real Estate,M,India,1488027303979,4213.322,424,424
Nasser Al-Kharafi,Al-Kharafi,nasser-al-kharafi,nasser-al-kharafi,,construction,Diversified,M,Kuwait,1337116958812,,,
Francois Pinault,Pinault,francois-pinault,francois-pinault,-46.394,retail,Fashion and Retail,M,France,1488027303979,15939.975,61,61
Dmitry Rybolovlev,Rybolovlev,dmitry-rybolovlev,dmitry-rybolovlev,-0.128,fertilizer,Manufacturing,M,Russia,1488027303979,7319.191,197,197
Iskander Makhmudov,Makhmudov,iskander-makhmudov,iskander-makhmudov,-0.636,"mining, metals, machinery",Metals & Mining,M,Russia,1488027303979,6480.506,226,226
James Simons,Simons,james-simons,james-simons,0,hedge funds,Investments,M,United States,1488027303979,18000,50,50
Alberto Bailleres Gonzalez,Bailleres,alberto-bailleres-gonzalez,alberto-bailleres-gonzalez,-247.533,mining,Metals & Mining,M,Mexico,1488027303979,11118.324,120,120
German Khan,Khan,german-khan,german-khan,-47.529,"oil, banking, telecom",Energy,M,Russia,1488027303979,9254.349,141,141
"Eliodoro, Bernardo & Patricia Matte",Matte,eliodoro-matte,no-pic,-23.782,paper,Manufacturing,M,Chile,1488027303980,2761.473,742,743
"Edward Johnson, III.",Johnson,edward-johnson-iii,edward-johnson-iii,0,Fidelity,Investments,M,United States,1488027303979,7810.419,176,176
Kumar Birla,Birla,kumar-birla,kumar-birla,0,commodities,Diversified,M,India,1488027303979,9491.983,138,138
Sunil Mittal,Mittal,sunil-mittal,sunil-mittal,0,telecom,Telecom,M,India,1488027303979,7462.984,189,189
John Fredriksen,Fredriksen,john-fredriksen,john-fredriksen,-48.634,shipping,Logistics,M,Cyprus,1488027303979,9967.013,133,133
Serge Dassault,Dassault,serge-dassault,serge-dassault,-89.74,aviation,Manufacturing,M,France,1488027303979,16007.025,60,60
Petr Kellner,Kellner,petr-kellner,petr-kellner,-9.233,insurance,Finance,M,Czech Republic,1488027303979,12099.641,111,111
Ananda Krishnan,Krishnan,ananda-krishnan,ananda-krishnan,-80.681,telecom,Telecom,M,Malaysia,1488027303979,6526.704,225,225
Tadashi Yanai,Yanai,tadashi-yanai,tadashi-yanai,-43.16,retail,Fashion and Retail,M,Japan,1488027303979,15938.471,62,62
Mohamed Bin Issa Al Jaber,Al Jaber,mohamed-bin-issa-al-jaber,mohamed-bin-issa-al-jaber,,"real estate, hotels",Real Estate,M,Saudi Arabia,1320240660609,,,
Len Blavatnik,Blavatnik,len-blavatnik,len-blavatnik,-69.208,Access Industries,Energy,M,United States,1488027303979,19878.227,43,43
David & Simon Reuben,Reuben,david-simon-reuben,david-simon-reuben,0,"investments, real estate",Real Estate,M,United Kingdom,1488027303979,15744.41,64,64
Nobutada Saji,Saji,nobutada-saji,no-pic,111.065,beverages,,M,Japan,1488027303980,1289.391,1570,1570
Alain & Gerard Wertheimer,Wertheimer,gerard-wertheimer-1,no-pic,0,Chanel,Fashion and Retail,M,France,1488027303979,11749.655,113,114
Vladimir Yevtushenkov,Yevtushenkov,vladimir-yevtushenkov,vladimir-yevtushenkov,-108.408,telecom,Telecom,M,Russia,1488027303979,3492.624,559,559
August von Finck,von Finck,august-von-finck,august-von-finck,-17.073,investments,Investments,M,Germany,1488027303979,7384.226,194,194
Lee Kun-Hee,Lee,lee-kun-hee,lee-kun-hee,-270.152,Samsung,Diversified,M,South Korea,1488027303979,15325.701,66,66
Alisher Usmanov,Usmanov,alisher-usmanov,alisher-usmanov,27.689,"steel, telecom, stocks",Metals & Mining,M,Russia,1488027303979,15303.458,68,68
Galen Weston,Weston,galen-weston,galen-weston,-114.188,retail,Fashion and Retail,M,Canada,1488027303979,9643.537,135,135
Charlene de Carvalho-Heineken,de Carvalho-Heineken,charlene-de-carvalho-heineken,charlene-de-carvalho-heineken,-9.798,Heineken,Food and Beverage,F,Netherlands,1488027303979,12664.712,93,93
Zong Qinghou,Zong,zong-qinghou,zong-qinghou,0,Beverages,Food and Beverage,M,China,1488027303979,7217.612,198,198
James Goodnight,Goodnight,james-goodnight,james-goodnight,-0.477,SAS Institute,Technology,M,United States,1488027303979,9446.122,140,140
Cheng Yu-tung,Cheng,cheng-yu-tung,cheng-yu-tung,,real estate,Real Estate,M,Hong Kong,1320240764656,,,
Philip & Cristina Green,Green,philip-cristina-green,philip-cristina-green,0,retail,Fashion and Retail,,United Kingdom,1488027303979,4801.256,347,347
Klaus-Michael Kuhne,Kuhne,klaus-michael-kuehne,klaus-michael-kuehne,-109.674,shipping,Logistics,M,Germany,1488027303979,12459.222,100,100
Sulaiman Al Rajhi,Al Rajhi,sulaiman-al-rajhi,no-pic,,banking,Finance,M,Saudi Arabia,1320240764218,,,
John Kluge,Kluge,john-kluge,john-kluge,,Metromedia,Media,M,United States,1320240760281,,,
Alexei Kuzmichev,Kuzmichev,alexei-kuzmichev,alexei-kuzmichev,-37.068,"oil, banking, telecom",Energy,M,Russia,1488027303979,7158.238,199,199
Sammy Ofer,Ofer,sammy-ofer,sammy-ofer,,shipping,Logistics,M,Israel,1337116961343,,,
Anil Agarwal,Agarwal,anil-agarwal,anil-agarwal,-109.409,"mining, metals",Metals & Mining,M,India,1488027303979,2863.656,712,712
Steve Cohen,Cohen,steve-cohen,steve-cohen,0,hedge funds,Investments,M,United States,1488027303979,13000,90,90
Viktor Vekselberg,Vekselberg,viktor-vekselberg,viktor-vekselberg,-65.938,"oil, metals",Energy,M,Russia,1488027303979,12327.112,102,102
Igor Zyuzin,Zyuzin,igor-zyuzin,igor-zyuzin,,steel,Metals & Mining,M,Russia,1320240807218,,,
Curt Engelhorn,Engelhorn,curt-engelhorn,curt-engelhorn,,drugs,Health care,M,Germany,1320240804312,,,
Akira Mori,Mori,akira-mori,akira-mori,0,real estate,Real Estate,M,Japan,1488027303979,4439.914,392,392
Rupert Murdoch,Murdoch,rupert-murdoch,rupert-murdoch,65.441,News Corp,Media,M,United States,1488027303979,13146.565,88,88
Eric Schmidt,Schmidt,eric-schmidt,eric-schmidt,-24.27,Google,Technology,M,United States,1488027303979,11153.909,119,119
Alexander Abramov,Abramov,alexander-abramov,alexander-abramov,-35.793,"steel, mining",Metals & Mining,M,Russia,1488027303979,4462.503,387,387
Hansjorg Wyss,Wyss,hansjoerg-wyss,hansjoerg-wyss,-1.99,medical devices,Health care,M,Switzerland,1488027303979,5509.59,290,290
Philip Anschutz,Anschutz,philip-anschutz,philip-anschutz,15.192,investments,Investments,M,United States,1488027303979,12565.355,96,96
Antonia Johnson,Johnson,antonia-johnson,antonia-johnson,5.622,diversified,Diversified,F,Sweden,1488027303979,5528.157,288,288
Julio Mario Santo Domingo,Santo Domingo,julio-mario-santo-domingo,julio-mario-santo-domingo,,"beer, diversified",Food and Beverage,M,Colombia,1337116959343,,,
Jack Taylor,Taylor,jack-taylor,jack-taylor,,Enterprise Rent-A-Car,Service,M,United States,1347995534171,,,
Nassef Sawiris,Sawiris,nassef-sawiris,nassef-sawiris,-103.912,construction,Construction & Engineering,M,Egypt,1488027303979,5578.777,282,282
Masayoshi Son,Son,masayoshi-son,masayoshi-son,-92.606,Softbank,Telecom,M,Japan,1488027303979,21385.453,35,35
Saleh Al Rajhi,Al Rajhi,saleh-al-rajhi,no-pic,,banking,Finance,M,Saudi Arabia,1320240799734,,,
Joseph Lau,Lau,joseph-lau,joseph-lau,10.019,real estate,Real Estate,M,Hong Kong,1488027303979,15017.781,71,71
Pallonji Mistry,Mistry,pallonji-mistry,no-pic,-0.001,construction,Construction & Engineering,M,Ireland,1488027303979,14702.635,73,73
Eli Broad,Broad,eli-broad,eli-broad,0,investments,Investments,M,United States,1488027303979,7687,179,179
Stefan Quandt,Quandt,stefan-quandt,stefan-quandt,-242.022,BMW,Automotive,M,Germany,1488027303979,18122.039,49,49
Reinhold Wurth,Wurth,reinhold-wuerth,no-pic,0,fasteners,Manufacturing,M,Germany,1488027303979,10070.336,131,131
Luis Carlos Sarmiento,Sarmiento,luis-carlos-sarmiento,luis-carlos-sarmiento,-71.728,banking,Finance,M,Colombia,1488027303979,10959.461,123,123
Leonid Fedun,Fedun,leonid-fedun,leonid-fedun,12.332,Lukoil,Energy,M,Russia,1488027303979,6363.923,232,232
Terry Gou,Gou,terry-gou,terry-gou,-55.275,electronics,Technology,M,Taiwan,1488027303979,7442.226,191,191
Harold Hamm,Hamm,harold-hamm,harold-hamm,-449.453,Continental Resources,Energy,M,United States,1488027303979,12913.01,91,91
Steve Jobs,Jobs,steve-jobs,steve-jobs,,"Apple, Pixar",Technology,M,United States,1347996707453,,,
Suleiman Kerimov,Kerimov,suleiman-kerimov,suleiman-kerimov,0,stocks,Investments,M,Russia,1488027303979,6374.096,231,231
"John Menard, Jr.",Menard,john-menard-jr,john-menard-jr,-0.012,home improvement stores,Fashion and Retail,M,United States,1488027303979,10300.62,130,130
Dorothea Steinbruch,Steinbruch,dorothea-steinbruch,no-pic-female,,steel,Metals & Mining,F,Brazil,1320240846781,,,
Kunio Busujima,Busujima,kunio-busujima,kunio-busujima,,gaming,Gaming,M,Japan,1320240917562,,,
Giorgio Armani,Armani,giorgio-armani,giorgio-armani,3.304,fashion,Fashion and Retail,M,Italy,1488027303979,6590.725,222,222
Graeme Hart,Hart,graeme-hart,graeme-hart,0,investments,Investments,M,New Zealand,1488027303979,9560.396,137,137
Spiro Latsis,Latsis,spiro-latsis,spiro-latsis,0.575,banking,Diversified,M,Greece,1488027303980,1907.581,1115,1115
Ira Rennert,Rennert,ira-rennert,ira-rennert,0,investments,Investments,M,United States,1488027303979,4051,447,447
Rinat Akhmetov,Akhmetov,rinat-akhmetov,rinat-akhmetov,0,"steel, coal mines",Metals & Mining,M,Ukraine,1488027303979,4572.323,372,372
Charles Ergen,Ergen,charles-ergen,charles-ergen,209.717,EchoStar,Media,M,United States,1488027303979,18279.839,48,48
Adi Godrej,Godrej,adi-godrej,adi-godrej,0,diversified,Diversified,M,India,1488027303980,2548.497,806,806
Pierre Omidyar,Omidyar,pierre-omidyar,pierre-omidyar,70.368,Ebay,Technology,M,United States,1488027303979,8105.55,168,168
Michael Kadoorie,Kadoorie,michael-kadoorie,michael-kadoorie,-19.989,diversified,Diversified,M,Hong Kong,1488027303979,6815.97,211,211
Marcel Herrmann Telles,Telles,marcel-herrmann-telles,marcel-herrmann-telles,-27.571,beer,Food and Beverage,M,Brazil,1488027303979,14700.235,74,74
David Geffen,Geffen,david-geffen,david-geffen,-8.55,"movies, music",Media,M,United States,1488027303979,7356.574,195,195
Jim Kennedy,Kennedy,jim-kennedy,jim-kennedy,0,Cox Enterprises,Media,M,United States,1488027303979,12177.626,107,108
Karl-Heinz Kipp,Kipp,karl-heinz-kipp,no-pic,0,retail,Fashion and Retail,M,Germany,1488027303979,4453.24,389,389
Liu Yongxing,Liu,liu-yongxing,liu-yongxing,0,Feed,Service,M,China,1488027303979,6595.516,221,221
Frederik G.H. Meijer,Meijer,frederik-gh-meijer,frederik-gh-meijer,,supermarkets,Fashion and Retail,M,United States,1347996703156,,,
Nicky Oppenheimer,Oppenheimer,nicky-oppenheimer,nicky-oppenheimer,-2.688,De Beers,Metals & Mining,M,South Africa,1488027303979,7005.762,203,203
Blair Parry-Okeden,Parry-Okeden,blair-parry-okeden,no-pic-female,0,Cox Enterprises,Media,F,United States,1488027303979,12177.626,107,107
Horst Paulmann,Paulmann,horst-paulmann,horst-paulmann,-23.605,retail,Fashion and Retail,M,Chile,1488027303979,4760.976,349,349
Hasso Plattner,Plattner,hasso-plattner,hasso-plattner,-98.461,SAP,Technology,M,Germany,1488027303979,11273.551,118,118
Sergei Popov,Popov,sergei-popov,no-pic,-2.445,"banking, coal",Finance,M,Russia,1488027303979,4535.628,377,377
Johanna Quandt,Quandt,johanna-quandt,johanna-quandt,,BMW,Automotive,F,Germany,1320240954671,,,
Patrick Soon-Shiong,Soon-Shiong,patrick-soon-shiong,patrick-soon-shiong,-49.722,generic drugs,Health care,M,United States,1488027303979,8515.774,156,156
Tsai Wan-tsai,Tsai,tsai-wan-tsai,tsai-wan-tsai,,banking,Finance,M,Taiwan,1320240977718,,,
Gautam Adani,Adani,gautam-adani,gautam-adani,,"commodities, infrastructure",Logistics,M,India,1320240978171,,,
Isak Andic,Andic,isak-andic,isak-andic,-3.262,Mango,Fashion and Retail,M,Spain,1488027303980,2226.282,946,946
Boris Ivanishvili,Ivanishvili,bidzina-ivanishvili,no-pic,0,investments,Investments,M,Russia,1488027303979,4517,379,379
Hiroshi Mikitani,Mikitani,hiroshi-mikitani,hiroshi-mikitani,87.915,e-commerce,Technology,M,Japan,1488027303979,6276.991,237,237
Charles Schwab,Schwab,charles-schwab,charles-schwab,-18.648,discount stock brokerage,Investments,M,United States,1488027303979,8207.312,162,162
Stephen Schwarzman,Schwarzman,stephen-schwarzman,stephen-schwarzman,-64.07,investments,Investments,M,United States,1488027303979,11601.801,115,115
Jean-Claude Decaux,Decaux,jean-claude-decaux,jean-claude-decaux,,advertising,Media,M,France,1320240980031,,,
Ralph Lauren,Lauren,ralph-lauren,ralph-lauren,-0.207,fashion,Fashion and Retail,M,United States,1488027303979,5522.789,289,289
Dilip Shanghvi,Shanghvi,dilip-shanghvi,dilip-shanghvi,0,pharmaceuticals,Health care,M,India,1488027303979,13730.815,83,83
Robert Bass,Bass,robert-bass,robert-bass,-11.9,"oil, investments",Energy,M,United States,1488027303979,3978.36,459,459
Andrew Beal,Beal,andrew-beal,andrew-beal,0,"Beal Bank, real estate",Investments,M,United States,1488027303979,10398.521,128,128
William Cook,Cook,william-cook,william-cook,,medical devices,Health care,M,United States,1337117008671,,,
Richard DeVos,DeVos,richard-devos,richard-devos,0,Alticor,Service,M,United States,1488027303979,5605.521,278,278
Erivan Haub,Haub,erivan-haub,erivan-haub,-4.649,retail,Service,M,Germany,1488027303979,5884.825,258,258
Pauline MacMillan Keinath,Keinath,pauline-macmillan-keinath,no-pic-female,0,inheritance,Food and Beverage,F,United States,1488027303979,6887.213,205,205
"Cargill MacMillan, Jr.",MacMillan,cargill-macmillan,cargill-macmillan,,inheritance,Food and Beverage,M,United States,1347996707453,,,
Whitney MacMillan,MacMillan,whitney-macmillan,no-pic,0,inheritance,Food and Beverage,M,United States,1488027303979,5611.919,276,276
"Samuel Newhouse, Jr.",Newhouse,samuel-newhouse-jr,samuel-newhouse-jr,35.177,publishing,Media,M,United States,1488027303979,12197.824,105,105
Marion MacMillan Pictet,Pictet,marion-macmillan-pictet,no-pic-female,,inheritance,Food and Beverage,F,United States,1347996705687,,,
Carlos Alberto Sicupira,Sicupira,carlos-alberto-sicupira,no-pic,-33.374,beer,Food and Beverage,M,Brazil,1488027303979,12487.784,99,99
Harold Simmons,Simmons,harold-simmons,harold-simmons,,investments,Investments,M,United States,1347995586859,,,
Zhang Jindong,Zhang,zhang-jindong,zhang-jindong,-4.023,Retail,Fashion and Retail,M,China,1488027303979,4138.007,433,433
Micky Arison,Arison,micky-arison,micky-arison,9.233,Carnival Cruises,Service,M,United States,1488027303979,8339.046,158,158
Lee Shin Cheng,Lee,lee-shin-cheng,lee-shin-cheng,55.594,palm oil,Manufacturing,M,Malaysia,1488027303979,4786.431,348,348
Andrey Melnichenko,Melnichenko,andrey-melnichenko,andrey-melnichenko,1.884,"coal, fertilizers",Energy,M,Russia,1488027303979,13448.739,85,85
Leonid Mikhelson,Mikhelson,leonid-mikhelson,leonid-mikhelson,53.603,natural gas,Energy,M,Russia,1488027303979,18798.449,45,45
Elizabeth Mohn,Mohn,elisabeth-mohn,elisabeth-mohn,0,media,Media,F,Germany,1488027303979,4310.614,412,412
Robert Rowling,Rowling,robert-rowling,robert-rowling,0,"oil & gas, investments",Energy,M,United States,1488027303979,6167.501,242,242
Wang Chuanfu,Wang,wang-chuanfu,wang-chuanfu,-6.809,"batteries, electric cars",Manufacturing,M,China,1488027303979,4330.105,410,410
Karl Wlaschek,Wlaschek,karl-wlaschek,karl-wlaschek,,department stores,Fashion and Retail,M,Austria,1320241067500,,,
Heinz-Horst Deichmann,Deichmann,heinz-horst-deichmann,heinz-horst-deichmann,,shoes,Fashion and Retail,M,Germany,1320241090406,,,
Thomas Schmidheiny,Schmidheiny,thomas-schmidheiny,thomas-schmidheiny,-89.279,cement,Construction & Engineering,M,Switzerland,1488027303979,4656.193,366,366
Tsai Eng-Meng,Tsai,tsai-eng-meng,tsai-eng-meng,-57.147,food,Food and Beverage,M,Taiwan,1488027303979,5847.092,261,261
Peter Woo,Woo,peter-woo,peter-woo,-45.495,real estate,Real Estate,M,Hong Kong,1488027303979,10887.914,124,124
Gustavo Cisneros,Cisneros,gustavo-cisneros,gustavo-cisneros,0,media,Media,M,Venezuela,1488027303980,1382.674,1486,1486
Aloysio de Andrade Faria,Faria,aloysio-de-andrade-faria,no-pic,0,banking,Finance,M,Brazil,1488027303980,2453.073,860,860
Henry Kravis,Kravis,henry-kravis,henry-kravis,-15.971,leveraged buyouts,Investments,M,United States,1488027303979,4980.08,334,334
Shiv Nadar,Nadar,shiv-nadar,shiv-nadar,0,infotech,Technology,M,India,1488027303979,12363.111,101,101
Henry Sy,Sy,henry-sy,henry-sy,-105.364,malls,Diversified,M,Philippines,1488027303979,12603.013,94,94
Dennis Washington,Washington,dennis-washington,dennis-washington,5.925,"construction, mining",Logistics,M,United States,1488027303979,5943.557,249,249
Hiroshi Yamauchi,Yamauchi,hiroshi-yamauchi,hiroshi-yamauchi,,Nintendo,Gaming,M,Japan,1320241065859,,,
Lester Crown,Crown,crown,no-pic,,investments,Investments,M,United States,1337117242765,,,
Andrew Forrest,Forrest,andrew-forrest,andrew-forrest,-184.335,mining,Metals & Mining,M,Australia,1488027303979,5530.897,287,287
Dietrich Mateschitz,Mateschitz,dietrich-mateschitz,dietrich-mateschitz,0,Red Bull,Food and Beverage,M,Austria,1488027303979,13391.12,86,86
Yoovidhya Family,Yoovidhya,chaleo-yoovidhya,chaleo-yoovidhya,,Red Bull,Food and Beverage,M,Thailand,1346265270593,,,
Americo Amorim,Amorim,americo-amorim,americo-amorim,3.074,"cork, investments",Diversified,M,Portugal,1488027303979,4369.153,404,404
Jeronimo Arango,Arango,jeronimo-arango,no-pic,-8.913,retail,Fashion and Retail,M,Mexico,1488027303979,4228.124,420,420
John Arnold,Arnold,john-arnold,john-arnold,0,hedge funds,Investments,M,United States,1488027303979,2945,691,691
Richard Branson,Branson,richard-branson,richard-branson,-15.183,Virgin,Media,M,United Kingdom,1488027303979,5037.741,327,327
Charles Butt,Butt,charles-butt,charles-butt,0,supermarkets,,M,United States,1488027303979,10700,127,127
Ray Dalio,Dalio,ray-dalio,ray-dalio,0,hedge funds,Investments,M,United States,1488027303979,16800,55,55
John Paul DeJoria,DeJoria,john-paul-dejoria,john-paul-dejoria,0,"hair products, tequila",Fashion and Retail,M,United States,1488027303979,3032.19,667,667
Bernard Ecclestone,Ecclestone,bernard-ecclestone,bernard-ecclestone,-0.267,Formula One,Sports,M,United Kingdom,1488027303979,2918.352,696,696
Hui Ka Yan,Hui,hui-ka-yan,hui-ka-yan,0,Real Estate,Real Estate,M,China,1488027303979,10341.04,129,129
James & Arthur Irving,Irving,james-irving-1,no-pic,0,oil,Energy,M,Canada,1488027303979,7481.086,187,187
Charles Johnson,Johnson,charles-johnson,charles-johnson,-20.479,Franklin Resources,Investments,M,United States,1488027303979,5813.252,265,265
Leonard Lauder,Lauder,leonard-lauder,leonard-lauder,-23.383,Estee Lauder,Service,M,United States,1488027303979,8777.833,152,152
Richard LeFrak,LeFrak,richard-lefrak,richard-lefrak,0.489,real estate,Real Estate,M,United States,1488027303979,6600.289,220,220
